image_file,annotation_count,classes,primary_class,max_damage_area_ratio,image_path,dataset,country,split
India_000601.jpg,1,Alligator Crack,Alligator Crack,0.195570987654321,data/raw/road_damage/India/India/train/images/India_000601.jpg,RDD2022,India,train
India_000603.jpg,1,Longitudinal Crack,Longitudinal Crack,0.1273148148148148,data/raw/road_damage/India/India/train/images/India_000603.jpg,RDD2022,India,train
India_000605.jpg,3,Alligator Crack,Alligator Crack,0.1320216049382716,data/raw/road_damage/India/India/train/images/India_000605.jpg,RDD2022,India,train
India_000609.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.1760127314814814,data/raw/road_damage/India/India/train/images/India_000609.jpg,RDD2022,India,train
India_000611.jpg,1,Alligator Crack,Alligator Crack,0.1259375,data/raw/road_damage/India/India/train/images/India_000611.jpg,RDD2022,India,train
India_000612.jpg,1,Pothole,Pothole,0.0033101851851851,data/raw/road_damage/India/India/train/images/India_000612.jpg,RDD2022,India,train
India_000614.jpg,2,Pothole,Pothole,0.0033101851851851,data/raw/road_damage/India/India/train/images/India_000614.jpg,RDD2022,India,train
India_000617.jpg,1,Alligator Crack,Alligator Crack,0.1073302469135802,data/raw/road_damage/India/India/train/images/India_000617.jpg,RDD2022,India,train
India_000618.jpg,3,Alligator Crack|Pothole,Pothole,0.119483024691358,data/raw/road_damage/India/India/train/images/India_000618.jpg,RDD2022,India,train
India_000622.jpg,2,Alligator Crack,Alligator Crack,0.1018441358024691,data/raw/road_damage/India/India/train/images/India_000622.jpg,RDD2022,India,train
India_000627.jpg,1,Pothole,Pothole,0.0086689814814814,data/raw/road_damage/India/India/train/images/India_000627.jpg,RDD2022,India,train
India_000628.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.1229166666666666,data/raw/road_damage/India/India/train/images/India_000628.jpg,RDD2022,India,train
India_000630.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.0757773919753086,data/raw/road_damage/India/India/train/images/India_000630.jpg,RDD2022,India,train
India_000631.jpg,3,Alligator Crack|Pothole,Pothole,0.1415625,data/raw/road_damage/India/India/train/images/India_000631.jpg,RDD2022,India,train
India_000644.jpg,2,Longitudinal Crack|Pothole,Longitudinal Crack,0.0412268518518518,data/raw/road_damage/India/India/train/images/India_000644.jpg,RDD2022,India,train
India_000646.jpg,3,Alligator Crack|Longitudinal Crack|Pothole,Alligator Crack,0.106201774691358,data/raw/road_damage/India/India/train/images/India_000646.jpg,RDD2022,India,train
India_000652.jpg,6,Alligator Crack|Pothole,Pothole,0.0537152777777777,data/raw/road_damage/India/India/train/images/India_000652.jpg,RDD2022,India,train
India_000654.jpg,1,Pothole,Pothole,0.0098861882716049,data/raw/road_damage/India/India/train/images/India_000654.jpg,RDD2022,India,train
India_000655.jpg,1,Alligator Crack,Alligator Crack,0.0868402777777777,data/raw/road_damage/India/India/train/images/India_000655.jpg,RDD2022,India,train
India_000656.jpg,1,Alligator Crack,Alligator Crack,0.1554398148148148,data/raw/road_damage/India/India/train/images/India_000656.jpg,RDD2022,India,train
India_000659.jpg,7,Alligator Crack|Pothole,Pothole,0.1772839506172839,data/raw/road_damage/India/India/train/images/India_000659.jpg,RDD2022,India,train
India_000665.jpg,4,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.0392901234567901,data/raw/road_damage/India/India/train/images/India_000665.jpg,RDD2022,India,train
India_000667.jpg,1,Alligator Crack,Alligator Crack,0.0970640432098765,data/raw/road_damage/India/India/train/images/India_000667.jpg,RDD2022,India,train
India_000669.jpg,4,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.0817997685185185,data/raw/road_damage/India/India/train/images/India_000669.jpg,RDD2022,India,train
India_000676.jpg,1,Alligator Crack,Alligator Crack,0.0867554012345679,data/raw/road_damage/India/India/train/images/India_000676.jpg,RDD2022,India,train
India_000678.jpg,1,Alligator Crack,Alligator Crack,0.1978587962962963,data/raw/road_damage/India/India/train/images/India_000678.jpg,RDD2022,India,train
India_000680.jpg,2,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.0454996141975308,data/raw/road_damage/India/India/train/images/India_000680.jpg,RDD2022,India,train
India_000682.jpg,1,Pothole,Pothole,0.0057253086419753,data/raw/road_damage/India/India/train/images/India_000682.jpg,RDD2022,India,train
India_000683.jpg,2,Longitudinal Crack,Longitudinal Crack,0.0149209104938271,data/raw/road_damage/India/India/train/images/India_000683.jpg,RDD2022,India,train
India_000684.jpg,2,Pothole,Pothole,0.0882021604938271,data/raw/road_damage/India/India/train/images/India_000684.jpg,RDD2022,India,train
India_000685.jpg,4,Longitudinal Crack|Pothole,Pothole,0.0258796296296296,data/raw/road_damage/India/India/train/images/India_000685.jpg,RDD2022,India,train
India_000688.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0029166666666666,data/raw/road_damage/India/India/train/images/India_000688.jpg,RDD2022,India,train
India_000690.jpg,1,Alligator Crack,Alligator Crack,0.0489351851851851,data/raw/road_damage/India/India/train/images/India_000690.jpg,RDD2022,India,train
India_000700.jpg,1,Alligator Crack,Alligator Crack,0.0427932098765432,data/raw/road_damage/India/India/train/images/India_000700.jpg,RDD2022,India,train
India_000701.jpg,1,Pothole,Pothole,0.0041049382716049,data/raw/road_damage/India/India/train/images/India_000701.jpg,RDD2022,India,train
India_000702.jpg,1,Alligator Crack,Alligator Crack,0.0659259259259259,data/raw/road_damage/India/India/train/images/India_000702.jpg,RDD2022,India,train
India_000705.jpg,3,Alligator Crack|Pothole,Pothole,0.1436786265432098,data/raw/road_damage/India/India/train/images/India_000705.jpg,RDD2022,India,train
India_000710.jpg,3,Longitudinal Crack|Pothole,Pothole,0.1169984567901234,data/raw/road_damage/India/India/train/images/India_000710.jpg,RDD2022,India,train
India_000714.jpg,3,Alligator Crack|Pothole,Pothole,0.127289737654321,data/raw/road_damage/India/India/train/images/India_000714.jpg,RDD2022,India,train
India_000715.jpg,1,Alligator Crack,Alligator Crack,0.2035763888888888,data/raw/road_damage/India/India/train/images/India_000715.jpg,RDD2022,India,train
India_000718.jpg,2,Pothole,Pothole,0.03328125,data/raw/road_damage/India/India/train/images/India_000718.jpg,RDD2022,India,train
India_000724.jpg,1,Pothole,Pothole,0.119380787037037,data/raw/road_damage/India/India/train/images/India_000724.jpg,RDD2022,India,train
India_000726.jpg,1,Alligator Crack,Alligator Crack,0.1712866512345679,data/raw/road_damage/India/India/train/images/India_000726.jpg,RDD2022,India,train
India_000729.jpg,6,Pothole,Pothole,0.0584297839506172,data/raw/road_damage/India/India/train/images/India_000729.jpg,RDD2022,India,train
India_000730.jpg,1,Alligator Crack,Alligator Crack,0.0483796296296296,data/raw/road_damage/India/India/train/images/India_000730.jpg,RDD2022,India,train
India_000731.jpg,1,Pothole,Pothole,0.0011959876543209,data/raw/road_damage/India/India/train/images/India_000731.jpg,RDD2022,India,train
India_000732.jpg,1,Pothole,Pothole,0.0039872685185185,data/raw/road_damage/India/India/train/images/India_000732.jpg,RDD2022,India,train
India_000735.jpg,1,Pothole,Pothole,0.00390625,data/raw/road_damage/India/India/train/images/India_000735.jpg,RDD2022,India,train
India_000739.jpg,2,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.1198591820987654,data/raw/road_damage/India/India/train/images/India_000739.jpg,RDD2022,India,train
India_000740.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0048611111111111,data/raw/road_damage/India/India/train/images/India_000740.jpg,RDD2022,India,train
India_000742.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0524305555555555,data/raw/road_damage/India/India/train/images/India_000742.jpg,RDD2022,India,train
India_000743.jpg,1,Pothole,Pothole,0.0050617283950617,data/raw/road_damage/India/India/train/images/India_000743.jpg,RDD2022,India,train
India_000744.jpg,2,Pothole,Pothole,0.0146604938271604,data/raw/road_damage/India/India/train/images/India_000744.jpg,RDD2022,India,train
India_000745.jpg,2,Pothole,Pothole,0.3047067901234568,data/raw/road_damage/India/India/train/images/India_000745.jpg,RDD2022,India,train
India_000746.jpg,1,Pothole,Pothole,0.0089525462962962,data/raw/road_damage/India/India/train/images/India_000746.jpg,RDD2022,India,train
India_000747.jpg,1,Pothole,Pothole,0.0196084104938271,data/raw/road_damage/India/India/train/images/India_000747.jpg,RDD2022,India,train
India_000756.jpg,2,Longitudinal Crack|Pothole,Longitudinal Crack,0.0325,data/raw/road_damage/India/India/train/images/India_000756.jpg,RDD2022,India,train
India_000759.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.1548649691358024,data/raw/road_damage/India/India/train/images/India_000759.jpg,RDD2022,India,train
India_000760.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0120563271604938,data/raw/road_damage/India/India/train/images/India_000760.jpg,RDD2022,India,train
India_000765.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0153472222222222,data/raw/road_damage/India/India/train/images/India_000765.jpg,RDD2022,India,train
India_000768.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.1790586419753086,data/raw/road_damage/India/India/train/images/India_000768.jpg,RDD2022,India,train
India_000770.jpg,3,Alligator Crack|Pothole,Pothole,0.1553047839506172,data/raw/road_damage/India/India/train/images/India_000770.jpg,RDD2022,India,train
India_000771.jpg,1,Pothole,Pothole,0.0231481481481481,data/raw/road_damage/India/India/train/images/India_000771.jpg,RDD2022,India,train
India_000773.jpg,1,Alligator Crack,Alligator Crack,0.0505902777777777,data/raw/road_damage/India/India/train/images/India_000773.jpg,RDD2022,India,train
India_000775.jpg,1,Alligator Crack,Alligator Crack,0.1400462962962963,data/raw/road_damage/India/India/train/images/India_000775.jpg,RDD2022,India,train
India_000776.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0746527777777777,data/raw/road_damage/India/India/train/images/India_000776.jpg,RDD2022,India,train
India_000780.jpg,2,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.1234162808641975,data/raw/road_damage/India/India/train/images/India_000780.jpg,RDD2022,India,train
India_000781.jpg,2,Longitudinal Crack|Pothole,Pothole,0.0418904320987654,data/raw/road_damage/India/India/train/images/India_000781.jpg,RDD2022,India,train
India_000782.jpg,1,Alligator Crack,Alligator Crack,0.079903549382716,data/raw/road_damage/India/India/train/images/India_000782.jpg,RDD2022,India,train
India_000785.jpg,2,Alligator Crack|Pothole,Pothole,0.0388888888888888,data/raw/road_damage/India/India/train/images/India_000785.jpg,RDD2022,India,train
India_000788.jpg,2,Alligator Crack,Alligator Crack,0.0911342592592592,data/raw/road_damage/India/India/train/images/India_000788.jpg,RDD2022,India,train
India_000791.jpg,3,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.044386574074074,data/raw/road_damage/India/India/train/images/India_000791.jpg,RDD2022,India,train
India_000796.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0244984567901234,data/raw/road_damage/India/India/train/images/India_000796.jpg,RDD2022,India,train
India_000797.jpg,1,Pothole,Pothole,0.0183333333333333,data/raw/road_damage/India/India/train/images/India_000797.jpg,RDD2022,India,train
India_000798.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0170601851851851,data/raw/road_damage/India/India/train/images/India_000798.jpg,RDD2022,India,train
India_000802.jpg,1,Pothole,Pothole,0.0312210648148148,data/raw/road_damage/India/India/train/images/India_000802.jpg,RDD2022,India,train
India_000808.jpg,5,Alligator Crack|Pothole,Pothole,0.0391975308641975,data/raw/road_damage/India/India/train/images/India_000808.jpg,RDD2022,India,train
India_000811.jpg,2,Alligator Crack,Alligator Crack,0.2097511574074074,data/raw/road_damage/India/India/train/images/India_000811.jpg,RDD2022,India,train
India_000812.jpg,3,Pothole,Pothole,0.0027006172839506,data/raw/road_damage/India/India/train/images/India_000812.jpg,RDD2022,India,train
India_000815.jpg,1,Alligator Crack,Alligator Crack,0.044386574074074,data/raw/road_damage/India/India/train/images/India_000815.jpg,RDD2022,India,train
India_000816.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0118904320987654,data/raw/road_damage/India/India/train/images/India_000816.jpg,RDD2022,India,train
India_000822.jpg,2,Pothole,Pothole,0.0100154320987654,data/raw/road_damage/India/India/train/images/India_000822.jpg,RDD2022,India,train
India_000823.jpg,1,Pothole,Pothole,0.1520871913580247,data/raw/road_damage/India/India/train/images/India_000823.jpg,RDD2022,India,train
India_000825.jpg,1,Pothole,Pothole,0.0423379629629629,data/raw/road_damage/India/India/train/images/India_000825.jpg,RDD2022,India,train
India_000830.jpg,1,Alligator Crack,Alligator Crack,0.1396990740740741,data/raw/road_damage/India/India/train/images/India_000830.jpg,RDD2022,India,train
India_000831.jpg,1,Pothole,Pothole,0.0021604938271604,data/raw/road_damage/India/India/train/images/India_000831.jpg,RDD2022,India,train
India_000833.jpg,2,Longitudinal Crack,Longitudinal Crack,0.0231712962962962,data/raw/road_damage/India/India/train/images/India_000833.jpg,RDD2022,India,train
India_000839.jpg,2,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.0118479938271604,data/raw/road_damage/India/India/train/images/India_000839.jpg,RDD2022,India,train
India_000840.jpg,1,Pothole,Pothole,0.0257523148148148,data/raw/road_damage/India/India/train/images/India_000840.jpg,RDD2022,India,train
India_000846.jpg,1,Pothole,Pothole,0.0252893518518518,data/raw/road_damage/India/India/train/images/India_000846.jpg,RDD2022,India,train
India_000848.jpg,4,Alligator Crack|Pothole,Alligator Crack,0.0511188271604938,data/raw/road_damage/India/India/train/images/India_000848.jpg,RDD2022,India,train
India_000849.jpg,1,Alligator Crack,Alligator Crack,0.2023668981481481,data/raw/road_damage/India/India/train/images/India_000849.jpg,RDD2022,India,train
India_000850.jpg,2,Alligator Crack,Alligator Crack,0.0793692129629629,data/raw/road_damage/India/India/train/images/India_000850.jpg,RDD2022,India,train
India_000852.jpg,1,Alligator Crack,Alligator Crack,0.1105902777777777,data/raw/road_damage/India/India/train/images/India_000852.jpg,RDD2022,India,train
India_000853.jpg,2,Pothole,Pothole,0.0038888888888888,data/raw/road_damage/India/India/train/images/India_000853.jpg,RDD2022,India,train
India_000855.jpg,5,Pothole,Pothole,0.0774151234567901,data/raw/road_damage/India/India/train/images/India_000855.jpg,RDD2022,India,train
India_000856.jpg,1,Alligator Crack,Alligator Crack,0.0860011574074074,data/raw/road_damage/India/India/train/images/India_000856.jpg,RDD2022,India,train
India_000857.jpg,1,Pothole,Pothole,0.003971836419753,data/raw/road_damage/India/India/train/images/India_000857.jpg,RDD2022,India,train
India_000860.jpg,1,Alligator Crack,Alligator Crack,0.0611689814814814,data/raw/road_damage/India/India/train/images/India_000860.jpg,RDD2022,India,train
India_000861.jpg,1,Alligator Crack,Alligator Crack,0.0575231481481481,data/raw/road_damage/India/India/train/images/India_000861.jpg,RDD2022,India,train
India_000862.jpg,6,Longitudinal Crack|Pothole|Transverse Crack,Pothole,0.0935628858024691,data/raw/road_damage/India/India/train/images/India_000862.jpg,RDD2022,India,train
India_000864.jpg,2,Pothole,Pothole,0.0784336419753086,data/raw/road_damage/India/India/train/images/India_000864.jpg,RDD2022,India,train
India_000873.jpg,2,Pothole,Pothole,0.0508333333333333,data/raw/road_damage/India/India/train/images/India_000873.jpg,RDD2022,India,train
India_000874.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0150617283950617,data/raw/road_damage/India/India/train/images/India_000874.jpg,RDD2022,India,train
India_000879.jpg,1,Alligator Crack,Alligator Crack,0.115630787037037,data/raw/road_damage/India/India/train/images/India_000879.jpg,RDD2022,India,train
India_000884.jpg,2,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.1805555555555555,data/raw/road_damage/India/India/train/images/India_000884.jpg,RDD2022,India,train
India_000891.jpg,1,Alligator Crack,Alligator Crack,0.2644444444444444,data/raw/road_damage/India/India/train/images/India_000891.jpg,RDD2022,India,train
India_000892.jpg,2,Alligator Crack,Alligator Crack,0.0932118055555555,data/raw/road_damage/India/India/train/images/India_000892.jpg,RDD2022,India,train
